>> Method, Nduas, Uduas, Rduas, UduaPerc, RduaPerc, Time_s, Time_ms
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction.<init>,57,12,23,21.052631578947366,40.35087719298245,0,6
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction.value,39,6,12,15.384615384615385,30.76923076923077,0,4
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator.<init>,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.<init>,17,5,8,29.411764705882355,47.05882352941176,0,2
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.value,14,5,10,35.714285714285715,71.42857142857143,0,1
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.apply,21,5,10,23.809523809523807,47.61904761904761,0,2
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.partialDerivativeX,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.partialDerivativeY,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.partialDerivativeXX,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.partialDerivativeYY,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.partialDerivativeXY,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.computePartialDerivatives,25,5,9,20.0,36.0,0,3
@@ org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction.<init>,349,72,156,20.630372492836678,44.69914040114613,0,197
@@ org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction.value,32,4,6,12.5,18.75,0,1
@@ org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction.searchIndex,23,6,12,26.08695652173913,52.17391304347826,0,2
@@ org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction.computeSplineCoefficients,23,4,7,17.391304347826086,30.434782608695656,0,2
@@ org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolator.interpolate,52,5,8,9.615384615384617,15.384615384615385,0,3
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction$MicrosphereSurfaceElement.store,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator.computeDividedDifference,27,5,9,18.51851851851852,33.33333333333333,0,3
@@ org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator.<init>,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator.interpolate,150,29,50,19.333333333333332,33.33333333333333,0,24
@@ org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator.interpolate,307,60,103,19.54397394136808,33.55048859934853,0,128
@@ org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator.nextIndex,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator.previousIndex,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator.interpolate,162,31,53,19.1358024691358,32.71604938271605,0,30
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator.nextIndex,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator.previousIndex,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolator.addSamplePoint,87,18,32,20.689655172413794,36.7816091954023,0,18
@@ org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolator.value,40,6,10,15.0,25.0,0,3
@@ org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolator.derivatives,74,14,21,18.91891891891892,28.37837837837838,0,10
@@ org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction.<init>,25,8,13,32.0,52.0,0,2
@@ org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction.value,49,14,30,28.57142857142857,61.224489795918366,0,5
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction.<init>,112,22,46,19.642857142857142,41.07142857142857,0,23
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction.isValidPoint,24,5,8,20.833333333333336,33.33333333333333,0,1
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction.partialDerivative,12,2,3,16.666666666666664,25.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction.computePartialDerivatives,21,5,9,23.809523809523807,42.857142857142854,0,1
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction.searchIndex,18,5,9,27.77777777777778,50.0,0,1
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction.computeSplineCoefficients,23,4,7,17.391304347826086,30.434782608695656,0,2
@@ org.apache.commons.math3.analysis.interpolation.LinearInterpolator.interpolate,37,6,10,16.216216216216218,27.027027027027028,0,2
@@ org.apache.commons.math3.analysis.interpolation.LoessInterpolator.<init>,15,4,7,26.666666666666668,46.666666666666664,0,0
@@ org.apache.commons.math3.analysis.interpolation.LoessInterpolator.smooth,180,36,59,20.0,32.77777777777778,0,79
@@ org.apache.commons.math3.analysis.interpolation.LoessInterpolator.smooth,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.analysis.interpolation.LoessInterpolator.updateBandwidthInterval,15,3,4,20.0,26.666666666666668,0,0
@@ org.apache.commons.math3.analysis.interpolation.LoessInterpolator.nextNonzero,16,5,11,31.25,68.75,0,1
@@ org.apache.commons.math3.analysis.interpolation.LoessInterpolator.tricube,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.math3.analysis.interpolation.LoessInterpolator.checkAllFiniteReal,9,2,4,22.22222222222222,44.44444444444444,0,0
@@ org.apache.commons.math3.analysis.interpolation.HermiteInterpolator.addSamplePoint,71,17,28,23.943661971830984,39.436619718309856,0,11
@@ org.apache.commons.math3.analysis.interpolation.HermiteInterpolator.getPolynomials,43,7,12,16.27906976744186,27.906976744186046,0,3
@@ org.apache.commons.math3.analysis.interpolation.HermiteInterpolator.value,32,5,9,15.625,28.125,0,2
@@ org.apache.commons.math3.analysis.interpolation.HermiteInterpolator.value,32,5,9,15.625,28.125,0,3
@@ org.apache.commons.math3.analysis.interpolation.HermiteInterpolator.checkInterpolation,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.SplineInterpolator.interpolate,67,10,16,14.925373134328357,23.88059701492537,0,5
@@ org.apache.commons.math3.util.IterationManager.fireInitializationEvent,4,1,2,25.0,50.0,0,0
@@ org.apache.commons.math3.util.IterationManager.fireIterationPerformedEvent,4,1,2,25.0,50.0,0,0
@@ org.apache.commons.math3.util.IterationManager.fireIterationStartedEvent,4,1,2,25.0,50.0,0,0
@@ org.apache.commons.math3.util.IterationManager.fireTerminationEvent,4,1,2,25.0,50.0,0,0
@@ org.apache.commons.math3.util.MultidimensionalCounter$Iterator.hasNext,20,5,10,25.0,50.0,0,1
@@ org.apache.commons.math3.util.MultidimensionalCounter$Iterator.next,24,5,10,20.833333333333336,41.66666666666667,0,1
@@ org.apache.commons.math3.util.CompositeFormat.parseNextCharacter,22,6,9,27.27272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.util.CompositeFormat.parseNumber,17,3,5,17.647058823529413,29.411764705882355,0,0
@@ org.apache.commons.math3.util.CompositeFormat.parseNumber,21,5,11,23.809523809523807,52.38095238095239,0,1
@@ org.apache.commons.math3.util.CompositeFormat.parseFixedstring,20,4,7,20.0,35.0,0,1
@@ org.apache.commons.math3.util.CompositeFormat.formatDouble,11,3,6,27.27272727272727,54.54545454545454,0,0
@@ org.apache.commons.math3.util.FastMath$CodyWaite.<init>,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ org.apache.commons.math3.util.MathUtils.copySign,15,9,14,60.0,93.33333333333333,0,1
@@ org.apache.commons.math3.util.MathUtils.copySign,15,9,14,60.0,93.33333333333333,0,1
@@ org.apache.commons.math3.util.MathUtils.copySign,15,9,14,60.0,93.33333333333333,0,0
@@ org.apache.commons.math3.util.MathUtils.copySign,15,9,14,60.0,93.33333333333333,0,0
@@ org.apache.commons.math3.util.MathUtils.checkFinite,5,3,5,60.0,100.0,0,0
@@ org.apache.commons.math3.util.MathUtils.checkFinite,19,7,13,36.84210526315789,68.42105263157895,0,1
@@ org.apache.commons.math3.util.MathUtils.checkNotNull,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.util.MathUtils.checkNotNull,2,2,2,100.0,100.0,0,0
@@ org.apache.commons.math3.util.OpenIntToFieldHashMap.computeCapacity,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.apache.commons.math3.util.OpenIntToFieldHashMap.get,46,6,12,13.043478260869565,26.08695652173913,0,5
@@ org.apache.commons.math3.util.OpenIntToFieldHashMap.containsKey,36,6,12,16.666666666666664,33.33333333333333,0,2
@@ org.apache.commons.math3.util.OpenIntToFieldHashMap.findInsertionIndex,81,18,35,22.22222222222222,43.20987654320987,0,9
@@ org.apache.commons.math3.util.OpenIntToFieldHashMap.remove,44,6,12,13.636363636363635,27.27272727272727,0,2
@@ org.apache.commons.math3.util.OpenIntToFieldHashMap.containsKey,16,5,6,31.25,37.5,0,1
@@ org.apache.commons.math3.util.OpenIntToFieldHashMap.put,26,6,10,23.076923076923077,38.46153846153847,0,2
@@ org.apache.commons.math3.util.OpenIntToFieldHashMap.growTable,27,5,10,18.51851851851852,37.03703703703704,0,2
@@ org.apache.commons.math3.util.OpenIntToFieldHashMap.shouldGrowTable,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.util.Pair.equals,39,10,16,25.64102564102564,41.02564102564102,0,3
@@ org.apache.commons.math3.util.Pair.hashCode,13,4,5,30.76923076923077,38.46153846153847,0,0
@@ org.apache.commons.math3.util.CombinatoricsUtils$LexicographicCombinationIterator.<init>,21,4,8,19.047619047619047,38.095238095238095,0,2
@@ org.apache.commons.math3.util.CombinatoricsUtils$LexicographicCombinationIterator.next,61,11,23,18.0327868852459,37.704918032786885,0,5
@@ org.apache.commons.math3.util.MultidimensionalCounter.<init>,44,7,12,15.909090909090908,27.27272727272727,0,2
@@ org.apache.commons.math3.util.MultidimensionalCounter.getCounts,54,8,15,14.814814814814813,27.77777777777778,0,6
@@ org.apache.commons.math3.util.MultidimensionalCounter.getCount,49,7,17,14.285714285714285,34.69387755102041,0,3
@@ org.apache.commons.math3.util.MultidimensionalCounter.toString,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.util.Incrementor.<init>,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.util.Incrementor.canIncrement,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.math3.util.Incrementor.incrementCount,9,2,4,22.22222222222222,44.44444444444444,0,1
@@ org.apache.commons.math3.util.Incrementor.incrementCount,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.util.Decimal64.equals,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.apache.commons.math3.util.Decimal64.rootN,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.util.Decimal64.linearCombination,22,3,5,13.636363636363635,22.727272727272727,0,1
@@ org.apache.commons.math3.util.Decimal64.linearCombination,19,3,5,15.789473684210526,26.31578947368421,0,1
@@ org.apache.commons.math3.util.ArithmeticUtils.addAndCheck,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.util.ArithmeticUtils.gcd,64,24,40,37.5,62.5,0,7
@@ org.apache.commons.math3.util.ArithmeticUtils.gcdPositive,23,4,7,17.391304347826086,30.434782608695656,0,1
@@ org.apache.commons.math3.util.ArithmeticUtils.gcd,96,41,71,42.70833333333333,73.95833333333334,0,18
@@ org.apache.commons.math3.util.ArithmeticUtils.lcm,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.util.ArithmeticUtils.lcm,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.math3.util.ArithmeticUtils.mulAndCheck,5,3,4,60.0,80.0,0,0
@@ org.apache.commons.math3.util.ArithmeticUtils.mulAndCheck,38,9,16,23.684210526315788,42.10526315789473,0,2
@@ org.apache.commons.math3.util.ArithmeticUtils.subAndCheck,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.util.ArithmeticUtils.subAndCheck,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ org.apache.commons.math3.util.ArithmeticUtils.pow,23,6,12,26.08695652173913,52.17391304347826,0,1
@@ org.apache.commons.math3.util.ArithmeticUtils.pow,23,6,12,26.08695652173913,52.17391304347826,0,1
@@ org.apache.commons.math3.util.ArithmeticUtils.pow,23,6,12,26.08695652173913,52.17391304347826,0,1
@@ org.apache.commons.math3.util.ArithmeticUtils.pow,23,6,12,26.08695652173913,52.17391304347826,0,1
@@ org.apache.commons.math3.util.ArithmeticUtils.pow,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.util.ArithmeticUtils.pow,24,6,12,25.0,50.0,0,1
@@ org.apache.commons.math3.util.ArithmeticUtils.pow,28,6,12,21.428571428571427,42.857142857142854,0,2
@@ org.apache.commons.math3.util.ArithmeticUtils.addAndCheck,35,6,10,17.142857142857142,28.57142857142857,0,1
@@ org.apache.commons.math3.util.ArithmeticUtils.isPowerOfTwo,4,3,4,75.0,100.0,0,0
@@ org.apache.commons.math3.util.TransformerMap.transform,16,4,7,25.0,43.75,0,0
@@ org.apache.commons.math3.util.TransformerMap.equals,34,7,12,20.588235294117645,35.294117647058826,0,1
@@ org.apache.commons.math3.util.TransformerMap.hashCode,7,2,4,28.57142857142857,57.14285714285714,0,1
@@ org.apache.commons.math3.util.OpenIntToDoubleHashMap$Iterator.hasNext,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.math3.util.OpenIntToDoubleHashMap$Iterator.key,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ org.apache.commons.math3.util.OpenIntToDoubleHashMap$Iterator.value,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ org.apache.commons.math3.util.OpenIntToDoubleHashMap$Iterator.advance,17,2,3,11.76470588235294,17.647058823529413,0,0
@@ org.apache.commons.math3.util.FastMath.doubleHighPart,10,3,5,30.0,50.0,0,0
@@ org.apache.commons.math3.util.FastMath.cosh,25,7,12,28.000000000000004,48.0,0,1
@@ org.apache.commons.math3.util.FastMath.sinh,42,18,27,42.857142857142854,64.28571428571429,0,3
@@ org.apache.commons.math3.util.FastMath.tanh,30,16,23,53.333333333333336,76.66666666666667,0,3
@@ org.apache.commons.math3.util.FastMath.asinh,44,14,27,31.818181818181817,61.36363636363637,0,3
@@ org.apache.commons.math3.util.FastMath.atanh,44,14,27,31.818181818181817,61.36363636363637,0,3
@@ org.apache.commons.math3.util.FastMath.signum,5,3,5,60.0,100.0,0,0
@@ org.apache.commons.math3.util.FastMath.signum,5,3,5,60.0,100.0,0,0
@@ org.apache.commons.math3.util.FastMath.exp,62,14,23,22.58064516129032,37.096774193548384,0,4
@@ org.apache.commons.math3.util.FastMath.expm1,36,13,24,36.11111111111111,66.66666666666666,0,2
@@ org.apache.commons.math3.util.FastMath.log,113,31,55,27.43362831858407,48.67256637168141,0,17
@@ org.apache.commons.math3.util.FastMath.log1p,16,7,11,43.75,68.75,0,0
@@ org.apache.commons.math3.util.FastMath.log10,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.util.FastMath.pow,103,42,78,40.77669902912621,75.72815533980582,0,14
@@ org.apache.commons.math3.util.FastMath.pow,43,9,20,20.930232558139537,46.51162790697674,0,4
@@ org.apache.commons.math3.util.FastMath.sinQ,16,2,2,12.5,12.5,0,1
@@ org.apache.commons.math3.util.FastMath.tanQ,27,5,7,18.51851851851852,25.925925925925924,0,1
@@ org.apache.commons.math3.util.FastMath.reducePayneHanek,176,114,139,64.77272727272727,78.97727272727273,0,88
@@ org.apache.commons.math3.util.FastMath.sin,85,47,72,55.294117647058826,84.70588235294117,0,7
@@ org.apache.commons.math3.util.FastMath.cos,66,27,41,40.909090909090914,62.121212121212125,0,3
@@ org.apache.commons.math3.util.FastMath.tan,87,36,59,41.37931034482759,67.81609195402298,0,6
@@ org.apache.commons.math3.util.FastMath.atan,78,22,41,28.205128205128204,52.56410256410257,0,8
@@ org.apache.commons.math3.util.FastMath.atan2,83,40,69,48.19277108433735,83.13253012048193,0,13
@@ org.apache.commons.math3.util.FastMath.asin,14,7,12,50.0,85.71428571428571,0,0
@@ org.apache.commons.math3.util.FastMath.acos,25,9,16,36.0,64.0,0,2
@@ org.apache.commons.math3.util.FastMath.cbrt,26,7,15,26.923076923076923,57.692307692307686,0,2
@@ org.apache.commons.math3.util.FastMath.toRadians,12,4,7,33.33333333333333,58.333333333333336,0,0
@@ org.apache.commons.math3.util.FastMath.toDegrees,6,3,5,50.0,83.33333333333334,0,0
@@ org.apache.commons.math3.util.FastMath.ulp,3,2,2,66.66666666666666,66.66666666666666,0,1
@@ org.apache.commons.math3.util.FastMath.ulp,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.math3.util.FastMath.scalb,70,23,42,32.857142857142854,60.0,0,8
@@ org.apache.commons.math3.util.FastMath.scalb,70,23,42,32.857142857142854,60.0,0,8
@@ org.apache.commons.math3.util.FastMath.nextAfter,28,13,20,46.42857142857143,71.42857142857143,0,2
@@ org.apache.commons.math3.util.FastMath.nextAfter,28,13,20,46.42857142857143,71.42857142857143,0,2
@@ org.apache.commons.math3.util.FastMath.floor,25,9,16,36.0,64.0,0,1
@@ org.apache.commons.math3.util.FastMath.ceil,15,4,6,26.666666666666668,40.0,0,1
@@ org.apache.commons.math3.util.FastMath.rint,12,5,8,41.66666666666667,66.66666666666666,0,0
@@ org.apache.commons.math3.util.FastMath.min,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.util.FastMath.min,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.util.FastMath.min,19,5,8,26.31578947368421,42.10526315789473,0,1
@@ org.apache.commons.math3.util.FastMath.min,19,5,8,26.31578947368421,42.10526315789473,0,1
@@ org.apache.commons.math3.util.FastMath.max,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.util.FastMath.max,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.util.FastMath.max,19,5,8,26.31578947368421,42.10526315789473,0,0
@@ org.apache.commons.math3.util.FastMath.max,19,5,8,26.31578947368421,42.10526315789473,0,1
